episode,total_reward,best_reward,agent.epsilon
40892,-140.0,-84.0,0.005
40893,-138.0,-84.0,0.005
40894,-136.0,-84.0,0.005
40895,-102.0,-84.0,0.005
40896,-90.0,-84.0,0.005
40897,-152.0,-84.0,0.005
40898,-94.0,-84.0,0.005
40899,-141.0,-84.0,0.005
40900,-137.0,-84.0,0.005
40901,-89.0,-84.0,0.005
40902,-141.0,-84.0,0.005
40903,-106.0,-84.0,0.005
40904,-88.0,-84.0,0.005
40905,-98.0,-84.0,0.005
40906,-106.0,-84.0,0.005
40907,-93.0,-84.0,0.005
40908,-92.0,-84.0,0.005
40909,-108.0,-84.0,0.005
40910,-106.0,-84.0,0.005
40911,-87.0,-84.0,0.005
40912,-131.0,-84.0,0.005
40913,-148.0,-84.0,0.005
40914,-86.0,-84.0,0.005
40915,-150.0,-84.0,0.005
40916,-152.0,-84.0,0.005
40917,-142.0,-84.0,0.005
40918,-106.0,-84.0,0.005
40919,-159.0,-84.0,0.005
40920,-121.0,-84.0,0.005
40921,-89.0,-84.0,0.005
40922,-106.0,-84.0,0.005
40923,-106.0,-84.0,0.005
40924,-107.0,-84.0,0.005
40925,-98.0,-84.0,0.005
40926,-95.0,-84.0,0.005
40927,-150.0,-84.0,0.005
40928,-90.0,-84.0,0.005
40929,-106.0,-84.0,0.005
40930,-143.0,-84.0,0.005
40931,-106.0,-84.0,0.005
40932,-140.0,-84.0,0.005
40933,-93.0,-84.0,0.005
40934,-86.0,-84.0,0.005
40935,-149.0,-84.0,0.005
40936,-140.0,-84.0,0.005
40937,-89.0,-84.0,0.005
40938,-107.0,-84.0,0.005
40939,-140.0,-84.0,0.005
40940,-89.0,-84.0,0.005
40941,-93.0,-84.0,0.005
40942,-118.0,-84.0,0.005
40943,-150.0,-84.0,0.005
40944,-154.0,-84.0,0.005
40945,-107.0,-84.0,0.005
40946,-87.0,-84.0,0.005
40947,-160.0,-84.0,0.005
40948,-166.0,-84.0,0.005
40949,-86.0,-84.0,0.005
40950,-108.0,-84.0,0.005
40951,-106.0,-84.0,0.005
40952,-146.0,-84.0,0.005
40953,-88.0,-84.0,0.005
40954,-89.0,-84.0,0.005
40955,-137.0,-84.0,0.005
40956,-86.0,-84.0,0.005
40957,-136.0,-84.0,0.005
40958,-107.0,-84.0,0.005
40959,-107.0,-84.0,0.005
40960,-151.0,-84.0,0.005
40961,-142.0,-84.0,0.005
40962,-96.0,-84.0,0.005
40963,-87.0,-84.0,0.005
40964,-136.0,-84.0,0.005
40965,-106.0,-84.0,0.005
40966,-142.0,-84.0,0.005
40967,-105.0,-84.0,0.005
40968,-137.0,-84.0,0.005
40969,-107.0,-84.0,0.005
40970,-89.0,-84.0,0.005
40971,-107.0,-84.0,0.005
40972,-91.0,-84.0,0.005
40973,-92.0,-84.0,0.005
40974,-89.0,-84.0,0.005
40975,-106.0,-84.0,0.005
40976,-140.0,-84.0,0.005
40977,-106.0,-84.0,0.005
40978,-148.0,-84.0,0.005
40979,-106.0,-84.0,0.005
40980,-142.0,-84.0,0.005
40981,-107.0,-84.0,0.005
40982,-86.0,-84.0,0.005
40983,-88.0,-84.0,0.005
40984,-141.0,-84.0,0.005
40985,-105.0,-84.0,0.005
40986,-86.0,-84.0,0.005
40987,-91.0,-84.0,0.005
40988,-106.0,-84.0,0.005
40989,-143.0,-84.0,0.005
40990,-91.0,-84.0,0.005
40991,-115.0,-84.0,0.005
40992,-92.0,-84.0,0.005
40993,-105.0,-84.0,0.005
40994,-143.0,-84.0,0.005
40995,-148.0,-84.0,0.005
40996,-109.0,-84.0,0.005
40997,-148.0,-84.0,0.005
40998,-140.0,-84.0,0.005
40999,-108.0,-84.0,0.005
41000,-144.0,-84.0,0.005
41001,-142.0,-84.0,0.005
41002,-90.0,-84.0,0.005
41003,-168.0,-84.0,0.005
41004,-105.0,-84.0,0.005
41005,-154.0,-84.0,0.005
41006,-106.0,-84.0,0.005
41007,-89.0,-84.0,0.005
41008,-90.0,-84.0,0.005
41009,-137.0,-84.0,0.005
41010,-106.0,-84.0,0.005
41011,-138.0,-84.0,0.005
41012,-87.0,-84.0,0.005
41013,-141.0,-84.0,0.005
41014,-106.0,-84.0,0.005
41015,-152.0,-84.0,0.005
41016,-106.0,-84.0,0.005
41017,-139.0,-84.0,0.005
41018,-140.0,-84.0,0.005
41019,-90.0,-84.0,0.005
41020,-106.0,-84.0,0.005
41021,-89.0,-84.0,0.005
41022,-152.0,-84.0,0.005
41023,-166.0,-84.0,0.005
41024,-106.0,-84.0,0.005
41025,-136.0,-84.0,0.005
41026,-163.0,-84.0,0.005
41027,-88.0,-84.0,0.005
41028,-143.0,-84.0,0.005
41029,-107.0,-84.0,0.005
41030,-140.0,-84.0,0.005
41031,-98.0,-84.0,0.005
41032,-107.0,-84.0,0.005
41033,-90.0,-84.0,0.005
41034,-106.0,-84.0,0.005
41035,-163.0,-84.0,0.005
41036,-88.0,-84.0,0.005
41037,-94.0,-84.0,0.005
41038,-88.0,-84.0,0.005
41039,-152.0,-84.0,0.005
41040,-86.0,-84.0,0.005
41041,-100.0,-84.0,0.005
41042,-107.0,-84.0,0.005
41043,-107.0,-84.0,0.005
41044,-140.0,-84.0,0.005
41045,-92.0,-84.0,0.005
41046,-88.0,-84.0,0.005
41047,-106.0,-84.0,0.005
41048,-144.0,-84.0,0.005
41049,-107.0,-84.0,0.005
41050,-86.0,-84.0,0.005
41051,-149.0,-84.0,0.005
41052,-134.0,-84.0,0.005
41053,-96.0,-84.0,0.005
41054,-105.0,-84.0,0.005
41055,-149.0,-84.0,0.005
41056,-88.0,-84.0,0.005
41057,-94.0,-84.0,0.005
41058,-95.0,-84.0,0.005
41059,-141.0,-84.0,0.005
41060,-108.0,-84.0,0.005
41061,-106.0,-84.0,0.005
41062,-160.0,-84.0,0.005
41063,-96.0,-84.0,0.005
41064,-106.0,-84.0,0.005
41065,-140.0,-84.0,0.005
41066,-105.0,-84.0,0.005
41067,-88.0,-84.0,0.005
41068,-89.0,-84.0,0.005
41069,-106.0,-84.0,0.005
41070,-93.0,-84.0,0.005
41071,-107.0,-84.0,0.005
41072,-107.0,-84.0,0.005
41073,-91.0,-84.0,0.005
41074,-87.0,-84.0,0.005
41075,-96.0,-84.0,0.005
41076,-151.0,-84.0,0.005
41077,-100.0,-84.0,0.005
41078,-106.0,-84.0,0.005
41079,-106.0,-84.0,0.005
41080,-134.0,-84.0,0.005
41081,-140.0,-84.0,0.005
41082,-87.0,-84.0,0.005
41083,-106.0,-84.0,0.005
41084,-89.0,-84.0,0.005
41085,-90.0,-84.0,0.005
41086,-159.0,-84.0,0.005
41087,-87.0,-84.0,0.005
41088,-85.0,-84.0,0.005
41089,-149.0,-84.0,0.005
41090,-140.0,-84.0,0.005
41091,-142.0,-84.0,0.005
41092,-106.0,-84.0,0.005
41093,-146.0,-84.0,0.005
41094,-105.0,-84.0,0.005
41095,-148.0,-84.0,0.005
41096,-171.0,-84.0,0.005
41097,-92.0,-84.0,0.005
41098,-106.0,-84.0,0.005
41099,-106.0,-84.0,0.005
41100,-139.0,-84.0,0.005
41101,-98.0,-84.0,0.005
41102,-142.0,-84.0,0.005
41103,-86.0,-84.0,0.005
41104,-106.0,-84.0,0.005
41105,-107.0,-84.0,0.005
41106,-95.0,-84.0,0.005
41107,-106.0,-84.0,0.005
41108,-106.0,-84.0,0.005
41109,-95.0,-84.0,0.005
41110,-139.0,-84.0,0.005
41111,-156.0,-84.0,0.005
41112,-141.0,-84.0,0.005
41113,-88.0,-84.0,0.005
41114,-91.0,-84.0,0.005
41115,-143.0,-84.0,0.005
41116,-144.0,-84.0,0.005
41117,-165.0,-84.0,0.005
41118,-90.0,-84.0,0.005
41119,-106.0,-84.0,0.005
41120,-137.0,-84.0,0.005
41121,-139.0,-84.0,0.005
41122,-92.0,-84.0,0.005
41123,-88.0,-84.0,0.005
41124,-96.0,-84.0,0.005
41125,-105.0,-84.0,0.005
41126,-90.0,-84.0,0.005
41127,-107.0,-84.0,0.005
41128,-106.0,-84.0,0.005
41129,-142.0,-84.0,0.005
41130,-140.0,-84.0,0.005
41131,-136.0,-84.0,0.005
41132,-90.0,-84.0,0.005
41133,-93.0,-84.0,0.005
41134,-154.0,-84.0,0.005
41135,-136.0,-84.0,0.005
41136,-160.0,-84.0,0.005
41137,-90.0,-84.0,0.005
41138,-164.0,-84.0,0.005
41139,-154.0,-84.0,0.005
41140,-103.0,-84.0,0.005
41141,-147.0,-84.0,0.005
41142,-106.0,-84.0,0.005
41143,-148.0,-84.0,0.005
41144,-87.0,-84.0,0.005
41145,-148.0,-84.0,0.005
41146,-149.0,-84.0,0.005
41147,-140.0,-84.0,0.005
41148,-93.0,-84.0,0.005
41149,-87.0,-84.0,0.005
41150,-138.0,-84.0,0.005
41151,-143.0,-84.0,0.005
41152,-88.0,-84.0,0.005
41153,-180.0,-84.0,0.005
41154,-138.0,-84.0,0.005
41155,-161.0,-84.0,0.005
41156,-106.0,-84.0,0.005
41157,-134.0,-84.0,0.005
41158,-151.0,-84.0,0.005
41159,-149.0,-84.0,0.005
41160,-154.0,-84.0,0.005
41161,-149.0,-84.0,0.005
41162,-106.0,-84.0,0.005
41163,-87.0,-84.0,0.005
41164,-147.0,-84.0,0.005
41165,-139.0,-84.0,0.005
41166,-151.0,-84.0,0.005
41167,-88.0,-84.0,0.005
41168,-86.0,-84.0,0.005
41169,-91.0,-84.0,0.005
41170,-98.0,-84.0,0.005
41171,-106.0,-84.0,0.005
41172,-94.0,-84.0,0.005
41173,-105.0,-84.0,0.005
41174,-170.0,-84.0,0.005
41175,-141.0,-84.0,0.005
41176,-106.0,-84.0,0.005
41177,-144.0,-84.0,0.005
41178,-139.0,-84.0,0.005
41179,-91.0,-84.0,0.005
41180,-106.0,-84.0,0.005
41181,-89.0,-84.0,0.005
41182,-107.0,-84.0,0.005
41183,-142.0,-84.0,0.005
41184,-136.0,-84.0,0.005
41185,-140.0,-84.0,0.005
41186,-142.0,-84.0,0.005
41187,-158.0,-84.0,0.005
41188,-110.0,-84.0,0.005
41189,-107.0,-84.0,0.005
41190,-107.0,-84.0,0.005
41191,-139.0,-84.0,0.005
41192,-165.0,-84.0,0.005
41193,-107.0,-84.0,0.005
41194,-136.0,-84.0,0.005
41195,-97.0,-84.0,0.005
41196,-146.0,-84.0,0.005
41197,-177.0,-84.0,0.005
41198,-92.0,-84.0,0.005
41199,-138.0,-84.0,0.005
41200,-149.0,-84.0,0.005
41201,-88.0,-84.0,0.005
41202,-90.0,-84.0,0.005
41203,-106.0,-84.0,0.005
41204,-106.0,-84.0,0.005
41205,-88.0,-84.0,0.005
41206,-173.0,-84.0,0.005
41207,-105.0,-84.0,0.005
41208,-140.0,-84.0,0.005
41209,-140.0,-84.0,0.005
41210,-106.0,-84.0,0.005
41211,-86.0,-84.0,0.005
41212,-94.0,-84.0,0.005
41213,-106.0,-84.0,0.005
41214,-141.0,-84.0,0.005
41215,-95.0,-84.0,0.005
41216,-161.0,-84.0,0.005
41217,-94.0,-84.0,0.005
41218,-141.0,-84.0,0.005
41219,-88.0,-84.0,0.005
41220,-106.0,-84.0,0.005
41221,-106.0,-84.0,0.005
41222,-85.0,-84.0,0.005
41223,-106.0,-84.0,0.005
41224,-109.0,-84.0,0.005
41225,-89.0,-84.0,0.005
41226,-106.0,-84.0,0.005
41227,-93.0,-84.0,0.005
41228,-91.0,-84.0,0.005
41229,-89.0,-84.0,0.005
41230,-106.0,-84.0,0.005
41231,-106.0,-84.0,0.005
41232,-91.0,-84.0,0.005
41233,-86.0,-84.0,0.005
41234,-107.0,-84.0,0.005
41235,-106.0,-84.0,0.005
41236,-153.0,-84.0,0.005
41237,-86.0,-84.0,0.005
41238,-107.0,-84.0,0.005
41239,-140.0,-84.0,0.005
41240,-108.0,-84.0,0.005
41241,-180.0,-84.0,0.005
41242,-92.0,-84.0,0.005
41243,-138.0,-84.0,0.005
41244,-106.0,-84.0,0.005
41245,-106.0,-84.0,0.005
41246,-89.0,-84.0,0.005
41247,-151.0,-84.0,0.005
41248,-88.0,-84.0,0.005
41249,-135.0,-84.0,0.005
41250,-141.0,-84.0,0.005
41251,-90.0,-84.0,0.005
41252,-91.0,-84.0,0.005
41253,-148.0,-84.0,0.005
41254,-106.0,-84.0,0.005
41255,-146.0,-84.0,0.005
41256,-147.0,-84.0,0.005
41257,-147.0,-84.0,0.005
41258,-138.0,-84.0,0.005
41259,-94.0,-84.0,0.005
41260,-148.0,-84.0,0.005
41261,-106.0,-84.0,0.005
41262,-106.0,-84.0,0.005
41263,-87.0,-84.0,0.005
41264,-106.0,-84.0,0.005
41265,-108.0,-84.0,0.005
41266,-147.0,-84.0,0.005
41267,-91.0,-84.0,0.005
41268,-94.0,-84.0,0.005
41269,-107.0,-84.0,0.005
41270,-91.0,-84.0,0.005
41271,-105.0,-84.0,0.005
41272,-151.0,-84.0,0.005
41273,-161.0,-84.0,0.005
41274,-87.0,-84.0,0.005
41275,-87.0,-84.0,0.005
41276,-94.0,-84.0,0.005
41277,-150.0,-84.0,0.005
41278,-90.0,-84.0,0.005
41279,-141.0,-84.0,0.005
41280,-149.0,-84.0,0.005
41281,-92.0,-84.0,0.005
41282,-137.0,-84.0,0.005
41283,-94.0,-84.0,0.005
41284,-106.0,-84.0,0.005
41285,-141.0,-84.0,0.005
41286,-98.0,-84.0,0.005
41287,-105.0,-84.0,0.005
41288,-100.0,-84.0,0.005
41289,-105.0,-84.0,0.005
41290,-165.0,-84.0,0.005
41291,-90.0,-84.0,0.005
41292,-107.0,-84.0,0.005
41293,-151.0,-84.0,0.005
41294,-106.0,-84.0,0.005
41295,-146.0,-84.0,0.005
41296,-87.0,-84.0,0.005
41297,-147.0,-84.0,0.005
41298,-108.0,-84.0,0.005
41299,-87.0,-84.0,0.005
41300,-144.0,-84.0,0.005
41301,-107.0,-84.0,0.005
41302,-95.0,-84.0,0.005
41303,-107.0,-84.0,0.005
41304,-107.0,-84.0,0.005
41305,-87.0,-84.0,0.005
41306,-105.0,-84.0,0.005
41307,-91.0,-84.0,0.005
41308,-106.0,-84.0,0.005
41309,-89.0,-84.0,0.005
41310,-134.0,-84.0,0.005
41311,-105.0,-84.0,0.005
41312,-138.0,-84.0,0.005
41313,-94.0,-84.0,0.005
41314,-91.0,-84.0,0.005
41315,-98.0,-84.0,0.005
41316,-147.0,-84.0,0.005
41317,-92.0,-84.0,0.005
41318,-91.0,-84.0,0.005
41319,-141.0,-84.0,0.005
41320,-94.0,-84.0,0.005
41321,-106.0,-84.0,0.005
41322,-147.0,-84.0,0.005
41323,-98.0,-84.0,0.005
41324,-147.0,-84.0,0.005
41325,-107.0,-84.0,0.005
41326,-94.0,-84.0,0.005
41327,-138.0,-84.0,0.005
41328,-138.0,-84.0,0.005
41329,-106.0,-84.0,0.005
41330,-85.0,-84.0,0.005
41331,-151.0,-84.0,0.005
41332,-149.0,-84.0,0.005
41333,-89.0,-84.0,0.005
41334,-146.0,-84.0,0.005
41335,-141.0,-84.0,0.005
41336,-147.0,-84.0,0.005
41337,-105.0,-84.0,0.005
41338,-106.0,-84.0,0.005
41339,-106.0,-84.0,0.005
41340,-89.0,-84.0,0.005
41341,-174.0,-84.0,0.005
41342,-138.0,-84.0,0.005
41343,-89.0,-84.0,0.005
41344,-85.0,-84.0,0.005
41345,-91.0,-84.0,0.005
41346,-108.0,-84.0,0.005
41347,-147.0,-84.0,0.005
41348,-88.0,-84.0,0.005
41349,-107.0,-84.0,0.005
41350,-106.0,-84.0,0.005
41351,-112.0,-84.0,0.005
41352,-90.0,-84.0,0.005
41353,-87.0,-84.0,0.005
41354,-138.0,-84.0,0.005
41355,-106.0,-84.0,0.005
41356,-106.0,-84.0,0.005
41357,-144.0,-84.0,0.005
41358,-85.0,-84.0,0.005
41359,-146.0,-84.0,0.005
41360,-168.0,-84.0,0.005
41361,-137.0,-84.0,0.005
41362,-94.0,-84.0,0.005
41363,-140.0,-84.0,0.005
41364,-106.0,-84.0,0.005
41365,-106.0,-84.0,0.005
41366,-106.0,-84.0,0.005
41367,-90.0,-84.0,0.005
41368,-86.0,-84.0,0.005
41369,-97.0,-84.0,0.005
41370,-148.0,-84.0,0.005
41371,-150.0,-84.0,0.005
41372,-107.0,-84.0,0.005
41373,-135.0,-84.0,0.005
41374,-148.0,-84.0,0.005
41375,-149.0,-84.0,0.005
41376,-101.0,-84.0,0.005
41377,-88.0,-84.0,0.005
41378,-90.0,-84.0,0.005
41379,-94.0,-84.0,0.005
41380,-136.0,-84.0,0.005
41381,-137.0,-84.0,0.005
41382,-87.0,-84.0,0.005
41383,-134.0,-84.0,0.005
41384,-147.0,-84.0,0.005
41385,-106.0,-84.0,0.005
41386,-88.0,-84.0,0.005
41387,-87.0,-84.0,0.005
41388,-107.0,-84.0,0.005
41389,-85.0,-84.0,0.005
41390,-141.0,-84.0,0.005
41391,-88.0,-84.0,0.005
41392,-85.0,-84.0,0.005
41393,-107.0,-84.0,0.005
41394,-106.0,-84.0,0.005
41395,-139.0,-84.0,0.005
41396,-106.0,-84.0,0.005
41397,-142.0,-84.0,0.005
41398,-87.0,-84.0,0.005
41399,-135.0,-84.0,0.005
41400,-147.0,-84.0,0.005
41401,-140.0,-84.0,0.005
41402,-108.0,-84.0,0.005
41403,-107.0,-84.0,0.005
41404,-92.0,-84.0,0.005
41405,-106.0,-84.0,0.005
41406,-140.0,-84.0,0.005
41407,-87.0,-84.0,0.005
41408,-93.0,-84.0,0.005
41409,-103.0,-84.0,0.005
41410,-148.0,-84.0,0.005
41411,-135.0,-84.0,0.005
41412,-87.0,-84.0,0.005
41413,-141.0,-84.0,0.005
41414,-89.0,-84.0,0.005
41415,-150.0,-84.0,0.005
41416,-95.0,-84.0,0.005
41417,-89.0,-84.0,0.005
41418,-105.0,-84.0,0.005
41419,-149.0,-84.0,0.005
41420,-143.0,-84.0,0.005
41421,-161.0,-84.0,0.005
41422,-155.0,-84.0,0.005
41423,-148.0,-84.0,0.005
41424,-86.0,-84.0,0.005
41425,-135.0,-84.0,0.005
41426,-92.0,-84.0,0.005
41427,-132.0,-84.0,0.005
41428,-88.0,-84.0,0.005
41429,-96.0,-84.0,0.005
41430,-140.0,-84.0,0.005
41431,-146.0,-84.0,0.005
41432,-106.0,-84.0,0.005
41433,-107.0,-84.0,0.005
41434,-106.0,-84.0,0.005
41435,-142.0,-84.0,0.005
41436,-88.0,-84.0,0.005
41437,-89.0,-84.0,0.005
41438,-135.0,-84.0,0.005
41439,-135.0,-84.0,0.005
41440,-154.0,-84.0,0.005
41441,-90.0,-84.0,0.005
41442,-88.0,-84.0,0.005
41443,-88.0,-84.0,0.005
41444,-158.0,-84.0,0.005
41445,-87.0,-84.0,0.005
41446,-140.0,-84.0,0.005
41447,-106.0,-84.0,0.005
41448,-106.0,-84.0,0.005
41449,-104.0,-84.0,0.005
41450,-106.0,-84.0,0.005
41451,-105.0,-84.0,0.005
41452,-147.0,-84.0,0.005
41453,-107.0,-84.0,0.005
41454,-105.0,-84.0,0.005
41455,-136.0,-84.0,0.005
41456,-106.0,-84.0,0.005
41457,-160.0,-84.0,0.005
41458,-107.0,-84.0,0.005
41459,-145.0,-84.0,0.005
41460,-173.0,-84.0,0.005
41461,-142.0,-84.0,0.005
41462,-137.0,-84.0,0.005
41463,-143.0,-84.0,0.005
41464,-88.0,-84.0,0.005
41465,-103.0,-84.0,0.005
41466,-91.0,-84.0,0.005
41467,-142.0,-84.0,0.005
41468,-106.0,-84.0,0.005
41469,-107.0,-84.0,0.005
41470,-85.0,-84.0,0.005
41471,-150.0,-84.0,0.005
41472,-108.0,-84.0,0.005
41473,-149.0,-84.0,0.005
41474,-86.0,-84.0,0.005
41475,-136.0,-84.0,0.005
41476,-87.0,-84.0,0.005
41477,-106.0,-84.0,0.005
41478,-142.0,-84.0,0.005
41479,-91.0,-84.0,0.005
41480,-141.0,-84.0,0.005
41481,-106.0,-84.0,0.005
41482,-86.0,-84.0,0.005
41483,-87.0,-84.0,0.005
41484,-90.0,-84.0,0.005
41485,-96.0,-84.0,0.005
41486,-97.0,-84.0,0.005
41487,-147.0,-84.0,0.005
41488,-95.0,-84.0,0.005
41489,-89.0,-84.0,0.005
41490,-90.0,-84.0,0.005
41491,-227.0,-84.0,0.005
41492,-106.0,-84.0,0.005
41493,-106.0,-84.0,0.005
41494,-140.0,-84.0,0.005
41495,-106.0,-84.0,0.005
41496,-90.0,-84.0,0.005
41497,-161.0,-84.0,0.005
41498,-146.0,-84.0,0.005
41499,-138.0,-84.0,0.005
41500,-150.0,-84.0,0.005
41501,-90.0,-84.0,0.005
41502,-86.0,-84.0,0.005
41503,-139.0,-84.0,0.005
41504,-94.0,-84.0,0.005
41505,-166.0,-84.0,0.005
41506,-141.0,-84.0,0.005
41507,-143.0,-84.0,0.005
41508,-105.0,-84.0,0.005
41509,-106.0,-84.0,0.005
41510,-152.0,-84.0,0.005
41511,-178.0,-84.0,0.005
41512,-143.0,-84.0,0.005
41513,-88.0,-84.0,0.005
41514,-88.0,-84.0,0.005
41515,-107.0,-84.0,0.005
41516,-96.0,-84.0,0.005
41517,-137.0,-84.0,0.005
41518,-99.0,-84.0,0.005
41519,-87.0,-84.0,0.005
41520,-87.0,-84.0,0.005
41521,-105.0,-84.0,0.005
41522,-87.0,-84.0,0.005
41523,-93.0,-84.0,0.005
41524,-108.0,-84.0,0.005
41525,-149.0,-84.0,0.005
41526,-136.0,-84.0,0.005
41527,-89.0,-84.0,0.005
41528,-105.0,-84.0,0.005
41529,-88.0,-84.0,0.005
41530,-154.0,-84.0,0.005
41531,-145.0,-84.0,0.005
41532,-106.0,-84.0,0.005
41533,-89.0,-84.0,0.005
41534,-106.0,-84.0,0.005
41535,-106.0,-84.0,0.005
41536,-106.0,-84.0,0.005
41537,-91.0,-84.0,0.005
41538,-107.0,-84.0,0.005
41539,-106.0,-84.0,0.005
41540,-91.0,-84.0,0.005
41541,-87.0,-84.0,0.005
41542,-106.0,-84.0,0.005
41543,-135.0,-84.0,0.005
41544,-88.0,-84.0,0.005
41545,-138.0,-84.0,0.005
41546,-106.0,-84.0,0.005
41547,-93.0,-84.0,0.005
41548,-107.0,-84.0,0.005
41549,-94.0,-84.0,0.005
41550,-92.0,-84.0,0.005
41551,-105.0,-84.0,0.005
41552,-107.0,-84.0,0.005
41553,-143.0,-84.0,0.005
41554,-141.0,-84.0,0.005
41555,-92.0,-84.0,0.005
41556,-89.0,-84.0,0.005
41557,-93.0,-84.0,0.005
41558,-85.0,-84.0,0.005
41559,-106.0,-84.0,0.005
41560,-106.0,-84.0,0.005
41561,-105.0,-84.0,0.005
41562,-89.0,-84.0,0.005
41563,-90.0,-84.0,0.005
41564,-149.0,-84.0,0.005
41565,-137.0,-84.0,0.005
41566,-87.0,-84.0,0.005
41567,-105.0,-84.0,0.005
41568,-98.0,-84.0,0.005
41569,-148.0,-84.0,0.005
41570,-106.0,-84.0,0.005
41571,-107.0,-84.0,0.005
41572,-154.0,-84.0,0.005
41573,-106.0,-84.0,0.005
41574,-105.0,-84.0,0.005
41575,-87.0,-84.0,0.005
41576,-131.0,-84.0,0.005
41577,-89.0,-84.0,0.005
41578,-142.0,-84.0,0.005
41579,-106.0,-84.0,0.005
41580,-107.0,-84.0,0.005
41581,-106.0,-84.0,0.005
41582,-90.0,-84.0,0.005
41583,-135.0,-84.0,0.005
41584,-89.0,-84.0,0.005
41585,-144.0,-84.0,0.005
41586,-140.0,-84.0,0.005
41587,-105.0,-84.0,0.005
41588,-93.0,-84.0,0.005
41589,-152.0,-84.0,0.005
41590,-149.0,-84.0,0.005
41591,-88.0,-84.0,0.005
41592,-106.0,-84.0,0.005
41593,-150.0,-84.0,0.005
41594,-96.0,-84.0,0.005
41595,-87.0,-84.0,0.005
41596,-88.0,-84.0,0.005
41597,-88.0,-84.0,0.005
41598,-142.0,-84.0,0.005
41599,-135.0,-84.0,0.005
41600,-106.0,-84.0,0.005
41601,-92.0,-84.0,0.005
41602,-91.0,-84.0,0.005
41603,-87.0,-84.0,0.005
41604,-105.0,-84.0,0.005
41605,-88.0,-84.0,0.005
41606,-107.0,-84.0,0.005
41607,-138.0,-84.0,0.005
41608,-106.0,-84.0,0.005
41609,-156.0,-84.0,0.005
41610,-144.0,-84.0,0.005
41611,-106.0,-84.0,0.005
41612,-91.0,-84.0,0.005
41613,-94.0,-84.0,0.005
41614,-137.0,-84.0,0.005
41615,-132.0,-84.0,0.005
41616,-159.0,-84.0,0.005
41617,-141.0,-84.0,0.005
41618,-148.0,-84.0,0.005
41619,-98.0,-84.0,0.005
41620,-106.0,-84.0,0.005
41621,-88.0,-84.0,0.005
41622,-106.0,-84.0,0.005
41623,-105.0,-84.0,0.005
41624,-147.0,-84.0,0.005
41625,-106.0,-84.0,0.005
41626,-164.0,-84.0,0.005
41627,-107.0,-84.0,0.005
41628,-146.0,-84.0,0.005
41629,-87.0,-84.0,0.005
41630,-106.0,-84.0,0.005
41631,-87.0,-84.0,0.005
41632,-89.0,-84.0,0.005
41633,-95.0,-84.0,0.005
41634,-95.0,-84.0,0.005
41635,-94.0,-84.0,0.005
41636,-112.0,-84.0,0.005
41637,-89.0,-84.0,0.005
41638,-89.0,-84.0,0.005
41639,-137.0,-84.0,0.005
41640,-141.0,-84.0,0.005
41641,-138.0,-84.0,0.005
41642,-131.0,-84.0,0.005
41643,-106.0,-84.0,0.005
41644,-92.0,-84.0,0.005
41645,-106.0,-84.0,0.005
41646,-152.0,-84.0,0.005
41647,-143.0,-84.0,0.005
41648,-106.0,-84.0,0.005
41649,-106.0,-84.0,0.005
41650,-141.0,-84.0,0.005
41651,-140.0,-84.0,0.005
41652,-107.0,-84.0,0.005
41653,-91.0,-84.0,0.005
41654,-139.0,-84.0,0.005
41655,-94.0,-84.0,0.005
41656,-105.0,-84.0,0.005
41657,-145.0,-84.0,0.005
41658,-96.0,-84.0,0.005
41659,-88.0,-84.0,0.005
41660,-88.0,-84.0,0.005
41661,-146.0,-84.0,0.005
41662,-148.0,-84.0,0.005
41663,-134.0,-84.0,0.005
41664,-106.0,-84.0,0.005
41665,-107.0,-84.0,0.005
41666,-154.0,-84.0,0.005
41667,-142.0,-84.0,0.005
41668,-147.0,-84.0,0.005
41669,-105.0,-84.0,0.005
41670,-150.0,-84.0,0.005
41671,-148.0,-84.0,0.005
41672,-107.0,-84.0,0.005
41673,-88.0,-84.0,0.005
41674,-136.0,-84.0,0.005
41675,-131.0,-84.0,0.005
41676,-106.0,-84.0,0.005
41677,-106.0,-84.0,0.005
41678,-106.0,-84.0,0.005
41679,-106.0,-84.0,0.005
41680,-92.0,-84.0,0.005
41681,-88.0,-84.0,0.005
41682,-89.0,-84.0,0.005
41683,-106.0,-84.0,0.005
41684,-89.0,-84.0,0.005
41685,-92.0,-84.0,0.005
41686,-106.0,-84.0,0.005
41687,-146.0,-84.0,0.005
41688,-95.0,-84.0,0.005
41689,-92.0,-84.0,0.005
41690,-106.0,-84.0,0.005
41691,-106.0,-84.0,0.005
41692,-146.0,-84.0,0.005
41693,-143.0,-84.0,0.005
41694,-106.0,-84.0,0.005
41695,-87.0,-84.0,0.005
41696,-143.0,-84.0,0.005
41697,-140.0,-84.0,0.005
41698,-140.0,-84.0,0.005
41699,-167.0,-84.0,0.005
41700,-88.0,-84.0,0.005
41701,-95.0,-84.0,0.005
41702,-91.0,-84.0,0.005
41703,-90.0,-84.0,0.005
41704,-107.0,-84.0,0.005
41705,-93.0,-84.0,0.005
41706,-90.0,-84.0,0.005
41707,-101.0,-84.0,0.005
41708,-106.0,-84.0,0.005
41709,-142.0,-84.0,0.005
41710,-192.0,-84.0,0.005
41711,-125.0,-84.0,0.005
41712,-150.0,-84.0,0.005
41713,-94.0,-84.0,0.005
